id	title	url	date	s_num	w_num	c_num	MedCollect	annotated
pmo140	A hüvelyben élő Lactobacillusok legfontosabb „fegyvere” a tejsav	http://medicalonline.hu/gyogyitas/cikk/a_huvelyben_elo_lactobacillusok_legfontosabb_fegyvere_a_tejsav	2019.03.13	42	1064	7384	ctrl	True
pmo141	Ott az influenza elleni oltás a háziorvosoknál	http://medicalonline.hu/cikk/ott_az_influenza_elleni_oltas_a_haziorvosoknal	2017.10.24	14	317	2264	ctrl	True
pmo142	Felülvizsgálandó az extrém sportokról szóló szabályozás	http://medicalonline.hu/cikk/szakmailag_megalapozatlan_az_extrem_sportokrol_szolo_szabalyozas	2011.10.17	15	371	2789	ctrl	True
pmo143	Itt nincs háziorvos	http://medicalonline.hu/praxis/cikk/itt_nincs_haziorvos	2017.05.29	14	233	1487	ctrl	True
pmo144	Betegségkapcsolati térkép	http://medicalonline.hu/informatika/cikk/betegsegkapcsolati_terkep	2017.08.04	11	304	2184	ctrl	True
pmo145	Szívbéli meglepetéseket hozott a diabéteszgyógyszer	http://medicalonline.hu/cikk/szivbeli_meglepeteseket_hozott_a_diabeteszgyogyszer	2014.01.03	8	189	1247	ctrl	True
pmo146	Rendkívüli felmérést indított az orvosi kamara	http://medicalonline.hu/eu_gazdasag/cikk/rendkivuli_felmerest_inditott_az_orvosi_kamara	2022.12.01	9	260	1746	ctrl	True
pmo147	Béremelés helyett röghöz kötés	http://medicalonline.hu/cikk/beremeles_helyett_roghoz_kotes	2020.06.08	15	370	2542	ctrl	True
pmo148	Elkezdődött a Magyar tudomány ünnepe	http://medicalonline.hu/cikk/elkezdodott_a_magyar_tudomany_unnepe	2019.11.04	11	293	2001	ctrl	True
pmo149	OECD: a szegényeknek messzebb a segítség	http://medicalonline.hu/cikk/oecd__a_szegenyeknek_messzebb_a_segitseg	2015.01.06	15	315	2267	ctrl	True
pmo150	A növekvő bérigények és az infláció törheti meg a magánegészségügy szárnyalását	http://medicalonline.hu/eu_gazdasag/cikk/a_novekvo_berigenyek_es_az_inflacio_torheti_meg_a_maganegeszsegugy_szarnyalasat	2022.09.07	55	1215	8677	ctrl	True
pmo151	Európai zoonózis-jelentés	http://medicalonline.hu/cikk/europai_zoonozis_jelentes	2009.01.20	18	369	2653	ctrl	True
pmo152	Koronavírus: a bécsi gyerekek 20 százaléka már átesett a fertőzésen	http://medicalonline.hu/cikk/koronavirus__a_becsi_gyerekek_20_szazaleka_mar_atesett_a_fertozesen	2021.11.25	17	350	2191	ctrl	True
pmo153	Génmódosított növény a rák ellen	http://medicalonline.hu/cikk/genmodositott_noveny_a_rak_ellen	2008.07.23	12	238	1619	ctrl	True
pmo154	Újabb ÁSZ-vizsgálat zárult le	http://medicalonline.hu/cikk/ujabb_asz_vizsgalat_zarult_le	2017.03.07	10	203	1558	ctrl	True
pmo155	Így köszöntötte az OKFŐ vezetője az ápolókat	http://medicalonline.hu/cikk/igy_koszontotte_az_okfo_vezetoje_az_apolokat	2021.05.12	3	40	265	ctrl	True
pmo156	Kevesebben gondolják, hogy a hamisítás veszélyes az egészségre	http://medicalonline.hu/cikk/kevesebben_gondoljak__hogy_a_hamisitas_veszelyes_az_egeszsegre	2020.11.19	11	382	2488	ctrl	True
pmo157	A rendszeres kávézás jótékony hatása	http://medicalonline.hu/cikk/a_rendszeres_kavezas_jotekony_hatasa	2019.10.29	18	426	2733	ctrl	True
pmo158	A gyerek bajából kiderülhet a szülő betegsége is	http://medicalonline.hu/cikk/a_gyerek_bajabol_kiderulhet_a_szulo_betegsege_is	2012.01.27	11	205	1362	ctrl	True
pmo159	Egészségkert a kecskeméti kórházban	http://medicalonline.hu/cikk/egeszsegkert_a_kecskemeti_korhazban	2020.06.26	13	415	2866	ctrl	True
pmo160	Kísérleti vérteszt depresszió és bipoláris zavar kimutatására	http://medicalonline.hu/cikk/kiserleti_verteszt_depresszio_es_bipolaris_zavar_kimutatasara	2021.04.22	6	182	1227	ctrl	True
pmo161	Izzadságelemző-karkötő a betegségek felismeréséért	http://medicalonline.hu/cikk/izzadsagelemzo_karkoto_a_betegsegek_felismereseert	2017.04.24	7	167	1172	ctrl	True
pmo162	A gyógyszeripar is bekapcsolható az egészségiparba	http://medicalonline.hu/cikk/a_gyogyszeripar_is_bekapcsolhato_az_egeszsegiparba	2010.08.04	12	269	1977	ctrl	True
pmo163	A bempedoinsav és a sztatinok	http://medicalonline.hu/cikk/a_bempedoinsav_es_a_sztatinok	2019.03.21	26	540	3726	ctrl	True
pmo164	Új embereket venne fel a mentőszolgálat	http://medicalonline.hu/cikk/uj_embereket_venne_fel_a_mentoszolgalat	2015.03.09	3	56	365	ctrl	True
pmo165	Fluorokinolonok a területen szerzett tüdőgyulladások kezelésében	http://medicalonline.hu/gyogyitas/cikk/fluorokinolonok_a_teruleten_szerzett_tudogyulladasok_kezeleseben	2010.12.04	9	175	1302	ctrl	True
pmo166	Rácz Jenő: „nem eszik olyan forrón a kását”	http://medicalonline.hu/cikk/racz_jeno__nem_eszik_olyan_forron_a_kasat	2012.12.18	6	160	969	ctrl	True
pmo167	Híznak a kínaiak	http://medicalonline.hu/cikk/hiznak_a_kinaiak	2012.11.26	15	371	2497	ctrl	True
pmo168	Ne ragaszkodjon senki foggal-körömmel a romkórházhoz!	http://medicalonline.hu/cikk/ne_ragaszkodjon_senki_foggal_korommel_a_romkorhazhoz_	2011.10.15	14	319	2058	ctrl	True
pmo169	Immunbetegek találkozója Debrecenben	http://medicalonline.hu/gyogyitas/cikk/immunbetegek_talalkozoja_debrecenben	2022.06.21	18	377	2652	ctrl	True
pmo170	Legális doppingot kutatnak	http://medicalonline.hu/cikk/legalis_doppingot_kutatnak	2017.12.15	13	320	2296	ctrl	True
pmo171	A kormány a fogorvosok mellett áll	http://medicalonline.hu/cikk/a_kormany_a_fogorvosok_mellett_all	2017.09.04	15	287	2048	ctrl	True
pmo172	Üzleti marketingmegoldások versenye	http://medicalonline.hu/kitekinto/cikk/indul_az_uzleti_marketingmegoldasok_versenye	2016.08.08	13	212	1410	ctrl	True
pmo173	Elérheti az emberi agy képességeit a mesterséges intelligencia	http://medicalonline.hu/cikk/elerheti_az_emberi_agy_kepessegeit_a_mesterseges_intelligencia	2022.08.09	11	248	1691	ctrl	True
pmo174	Mi lesz veled, magyar beteg? - interjú Szolyák Tamással	http://medicalonline.hu/cikk/mi_lesz_veled__magyar_beteg_	2011.05.31	119	2442	15006	ctrl	True
pmo175	Mentőtiszt ütött orvosnőt	http://medicalonline.hu/cikk/mentotiszt_utott_orvosnot	2015.10.07	6	94	661	ctrl	True
pmo176	Csökkenti az agy epileptikus tevékenységét Mozart zenéje	http://medicalonline.hu/tudomany/cikk/csokkenti_az_agy_epileptikus_tevekenyseget_mozart_zeneje	2021.06.22	16	348	2387	ctrl	True
pmo177	Kapjanak segítséget a ritkák!	http://medicalonline.hu/cikk/kapjanak_segitseget_a_ritkak	2018.02.26	14	459	3205	ctrl	True
pmo178	Válság és biztosítási piac	http://medicalonline.hu/eu_gazdasag/cikk/valsag_es_biztositasi_piac	2009.04.04	12	498	3530	ctrl	True
pmo179	Szívritmust szabályozó sejttenyészet	http://medicalonline.hu/cikk/szivritmust_szabalyozo_sejttenyeszet	2009.07.12	16	254	1868	ctrl	True
pmo180	Díjakat adtak át az MKSZ kongresszusán	http://medicalonline.hu/cikk/dijakat_adtak_at_az_mksz_kongresszusan	2018.04.28	24	599	4078	ctrl	True
pmo181	Nem az idősödést kell legyőzni	http://medicalonline.hu/gyogyitas/cikk/nem_az_idosodest_kell_legyozni	2019.01.23	22	577	3800	ctrl	True
pmo182	Állásfoglalás a járvány utáni uniós közegészségügyi stratégiáról	http://medicalonline.hu/cikk/allasfoglalas_a_jarvany_utani_unios_kozegeszsegugyi_strategiarol	2020.07.11	17	454	3368	ctrl	True
pmo183	Ingyenes bőrgyógyászati rendelés mobilon	http://medicalonline.hu/informatika/cikk/ingyenes_borgyogyaszati_rendeles_mobilon	2020.04.06	19	511	3666	ctrl	True
pmo184	Megmentik a lábakat	http://medicalonline.hu/cikk/megmentik_a_labakat	2018.11.30	6	161	1142	ctrl	True
pmo185	Intenzív terápiás e-learning képzés Debrecenben	http://medicalonline.hu/cikk/intenziv_terapias_e_learning_kepzes_debrecenben	2020.04.06	11	261	1960	ctrl	True
pmo186	Újabb egészségügyi saláta került az országgyűlési menübe	http://medicalonline.hu/cikk/ujabb_egeszsegugyi_salata_kerult_az_orszaggyulesi_menube	2015.11.12	13	373	2699	ctrl	True
pmo187	Mesterséges anyag építheti újjá a csontot	http://medicalonline.hu/cikk/mesterseges_anyag_epitheti_ujja_a_csontot	2012.02.22	9	214	1442	ctrl	True
pmo188	Szmogriadó Miskolcon	http://medicalonline.hu/cikk/szmogriado_miskolcon	2011.11.25	5	99	720	ctrl	True
pmo189	Kapcsolgatható fogamzásgátlót hoznak a piacra	http://medicalonline.hu/tudomany/cikk/kapcsolgathato_fogamzasgatlot_hoznak_a_piacra	2014.07.10	15	304	1932	ctrl	True
pmo190	Génszerkesztették egy új-zélandi férfi májsejtjeit	http://medicalonline.hu/cikk/genszerkesztettek_egy_uj_zelandi_ferfi_majsejtjeit	2022.07.15	11	236	1610	ctrl	True
pmo191	Nyolc emelet zuhanást élt túl egy újszülött	http://medicalonline.hu/cikk/nyolc_emelet_zuhanast_elt_tul_egy_ujszulott	2011.05.24	10	129	781	ctrl	True
pmo192	Koronavírus: 140 ország, 47,7 milliárd eurós uniós támogatás	http://medicalonline.hu/cikk/koronavirus__140_orszag__47_7_milliard_euros_unios_tamogatas	2022.09.14	8	235	1609	ctrl	True
pmo193	Ismétlődő vetélések, praeeclampsia, meddőség	http://medicalonline.hu/cikk/ismetlodo_vetelesek__praeeclampsia__meddoseg	2020.06.12	100	1625	11331	ctrl	True
pmo194	Leonardo da Vinci, a boncoló	http://medicalonline.hu/cikk/leonardo_da_vinci__a_boncolo	2012.06.12	10	193	1260	ctrl	True
pmo195	A halfogyasztás csökkentheti a cukorbetegek vesekárosodását	http://medicalonline.hu/cikk/a_halfogyasztas_csokkentheti_a_cukorbetegek_vesekarosodasat	2008.11.28	9	264	1852	ctrl	True
pmo196	Prof. Dr. Szilasi Mária	http://medicalonline.hu/cikk/prof__dr__szilasi_maria	2015.05.28	292	2058	13329	ctrl	True
pmo197	Kötelező szót emelni, ha sérül a betegellátás biztonsága	http://medicalonline.hu/cikk/kotelezo_szot_emelni__ha_serul_a_betegellatas_biztonsaga	2022.07.09	24	436	2667	ctrl	True
pmo198	Kásler: Az emlő- és méhnyakszűrés hatékonyan működik	http://medicalonline.hu/cikk/kasler__az_emlo__es_mehnyakszures_hatekonyan_mukodik	2021.10.15	27	593	4558	ctrl	True
pmo199	Miért nincs robotsebészet Magyarországon?	http://medicalonline.hu/cikk/miert_nincs_robotsebeszet_magyarorszagon	2020.10.16	19	479	3096	ctrl	True
pmo200	Mágikus és szakrális medicina	http://medicalonline.hu/cikk/magikus_es_szakralis_medicina	2011.12.31	39	1013	6509	ctrl	True
pmo201	MSZP: csak forráskivonás történt az egészségügyben	http://medicalonline.hu/cikk/mszp__pozitiv_valtozas_nem__csak_forraskivonas_tortent_az_egeszsegugyben	2012.05.18	5	125	861	ctrl	True
pmo202	Korai Alzheimer-diagnózis Szegeden	http://medicalonline.hu/cikk/korai_alzheimer_diagnozis_szegeden	2018.06.15	32	694	4488	ctrl	True
pmo203	Orvosi álláslehetőség Kalocsán	http://medicalonline.hu/cikk/orvosi_allaslehetoseg_kalocsan	2012.12.21	20	220	1487	ctrl	True
pmo204	Így nőttek a keresetek októberben	http://medicalonline.hu/cikk/igy_nottek_a_keresetek_oktoberben	2020.01.06	11	336	2209	ctrl	True
pmo205	A WHO a klímaváltozás jelentős egészségkárosító hatásáról	http://medicalonline.hu/kitekinto/cikk/a_who_a_klimavaltozas_jelentos_egeszsegkarosito_hatasarol	2019.12.04	12	322	2139	ctrl	True
pmo206	Száz éve lett magyarrá az IQ-teszt	http://medicalonline.hu/tudomany/cikk/szaz_eve_lett_magyarra_az_iq_teszt	2014.03.12	8	123	799	ctrl	True
pmo207	COVID-páciensek távfelügyelete fülbe való szenzorral	http://medicalonline.hu/cikk/covid_paciensek_tavfelugyelete_fulbe_helyezett_szenzorral	2021.10.21	9	161	1194	ctrl	True
pmo208	A világ nagy orvosi szaklapjainak tartalmából, 2010. 05. 19.	http://medicalonline.hu/cikk/a_vilag_nagy_orvosi_szaklapjainak_tartalmabol_20100519	2010.05.19	134	2742	18722	ctrl	True
pmo209	A megindított szülés előnyösebb a magas vérnyomású nőknek	http://medicalonline.hu/gyogyitas/cikk/a_meginditott_szules_elonyosebb_a_magas_vernyomasu_noknek	2009.08.04	8	188	1335	ctrl	True
pmo210	Műszerekre pályázhatnak kórházak, praxisok	http://medicalonline.hu/cikk/muszerekre_palyazhatnak_korhazak__praxisok	2019.04.04	17	440	3051	ctrl	True
pmo211	Újabb törvénycsomag regulázza a gyógyszerpiaci szereplőket	http://medicalonline.hu/cikk/ujabb_torvenycsomag_regulazza_a_gyogyszerpiaci_szereploket	2011.10.26	56	1457	10158	ctrl	True
pmo212	Előrébb léptek a magyar egyetemek	http://medicalonline.hu/kitekinto/cikk/elorebb_leptek_a_magyar_egyetemek	2022.04.08	17	411	2596	ctrl	True
pmo213	Mérgek a tányéron: 55 éve van menlevelük	http://medicalonline.hu/cikk/mergek_a_tanyeron__55_eve_van_menleveluk	2013.06.13	9	200	1345	ctrl	True
pmo214	Jön a mentőöv, csak szűk lesz	http://medicalonline.hu/cikk/jon_a_mentoov__csak_szuk_lesz	2012.12.10	4	83	540	ctrl	True
pmo215	SM-betegek a neten	http://medicalonline.hu/cikk/sm_betegek_a_neten	2010.04.30	7	145	1001	ctrl	True
pmo216	Betegség lehet a számítógépes játék-függőség	http://medicalonline.hu/cikk/betegseg_lehet_a_szamitogepes_jatek_fuggoseg	2009.03.22	21	403	2719	ctrl	True
pmo217	Nőtt a betöltetlen fogorvosi praxisok száma	http://medicalonline.hu/cikk/nott_a_betoltetlen_fogorvosi_praxisok_szama	2020.06.17	7	176	1039	ctrl	True
pmo218	Akkreditáció alatt a vállcentrum	http://medicalonline.hu/cikk/akkreditacio_alatt_a_vallcentrum	2017.11.03	24	633	4100	ctrl	True
pmo219	A stressz a fogyókúra ellen hat	http://medicalonline.hu/mi_ujsag/cikk/a_stressz_a_fogyokura_ellen_hat	2011.01.10	15	270	1719	ctrl	False
pmo220	Koronavírus: denevéreket tesztelnek	http://medicalonline.hu/cikk/koronavirus__denevereket_tesztelnek	2020.06.15	9	220	1461	ctrl	False
pmo221	Ötmillió túlsúlyos és hárommillió ételallergiás	http://medicalonline.hu/cikk/otmillio_tulsulyos_es_harommillio_etelallergias	2017.07.31	29	586	4017	ctrl	False
pmo222	Béltartalom-átültetés	http://medicalonline.hu/cikk/beltartalom_atultetes	2011.02.10	9	274	1904	ctrl	False
pmo223	Nem jött be a Nokiának a digitális egészségügy	http://medicalonline.hu/cikk/nem_jott_be_a_nokianak_a_digitalis_egeszsegugy	2018.05.03	6	136	871	ctrl	False
pmo224	A Sars-CoV-2-vel rokon koronavírusokat hordozhatnak a denevérek Ázsiában	http://medicalonline.hu/cikk/a_sars_cov_2_vel_rokon_koronavirusokat_hordozhatnak_a_deneverek_azsiaban	2021.02.10	14	353	2536	ctrl	False
pmo225	Regionális kemoterápiák	http://medicalonline.hu/cikk/regionalis_kemoterapiak	2011.08.16	22	536	3396	ctrl	False
pmo226	Az orvosok az otthonszülés ellen érvelnek	http://medicalonline.hu/cikk/az_orvosok_az_otthonszules_ellen_ervelnek	2010.10.27	18	472	2870	ctrl	False
pmo227	Magyar-román regionális egészségügyi társulás	http://medicalonline.hu/kitekinto/cikk/magyar_roman_regionalis_egeszsegugyi_tarsulas	2010.06.18	11	362	2501	ctrl	False
pmo228	Vérből jósolnak	http://medicalonline.hu/cikk/verbol_josolnak	2013.07.13	13	299	1880	ctrl	False
pmo229	Magyar tanulmány: Covid-halálozás a V4-ek országaiban	http://medicalonline.hu/cikk/magyar_tanulmany__covid_halalozas_a_v4_ek_orszagaiban	2022.05.11	12	354	2272	ctrl	False
pmo230	Védőmaszkok érkeztek Erdélybe a magyar kormány közreműködésével	http://medicalonline.hu/kitekinto/cikk/vedomaszkok_erkeztek_erdelybe_a_magyar_kormany_kozremukodesevel	2020.11.12	8	185	1295	ctrl	False
pmo231	Ez még nem az a krízis, nézzék meg februártól!	http://medicalonline.hu/cikk/ez_meg_nem_az_a_krizis__nezzek_meg_februartol_	2012.01.03	11	218	1326	ctrl	False
pmo232	Ócsai Lajos: Meg lesz a böjtje a nyitásnak	http://medicalonline.hu/cikk/ocsai_lajos__meg_lesz_a_bojtje_a_nyitasnak	2021.04.26	7	155	910	ctrl	False
pmo233	Merkely: Nem kell félni a harmadik oltástól!	http://medicalonline.hu/cikk/merkely__nem_kell_felni_a_harmadik_oltastol	2021.07.19	9	295	1672	ctrl	False
pmo234	„Sokat mondogatom a dolgozóknak, hogy nem kell aggódniuk”	http://medicalonline.hu/cikk/sokat_mondogatom_a_dolgozoknak__hogy_nem_kell_aggodniuk	2012.04.23	12	289	1731	ctrl	False
pmo235	6 millió 200 ezer oltott, 5298 új fertőzött és 144 halott idehaza	http://medicalonline.hu/cikk/6_millio_200_ezer_oltott__5298_uj_fertozott_es_144_halott_idehaza	2021.12.16	29	526	3561	ctrl	False
pmo236	Mit mutat a populisták agya?	http://medicalonline.hu/cikk/mit_mutat_a_populistak_agya	2015.06.01	24	1008	6453	ctrl	False
pmo237	Fejleszti sugárterápiás eszközparkját a kaposvári kórház	http://medicalonline.hu/cikk/fejleszti_sugarterapias_eszkozparkjat_a_kaposvari_korhaz	2022.09.30	9	171	1304	ctrl	False
pmo238	Ónodi: Egymilliárddal növelték a praxistámogatást	http://medicalonline.hu/praxis/cikk/onodi__egymilliarddal_noveltek_a_praxistamogatast	2017.10.09	16	333	2153	ctrl	False
pmo239	Arábia felé mennek az Amerikai úton	http://medicalonline.hu/cikk/arabia_fele_mennek_az_amerikai_uton	2012.10.26	20	470	3309	ctrl	False
pmo240	Áprilistól új időpontokat adnak a mesedoktoroknak	http://medicalonline.hu/cikk/aprilistol_uj_idopontokat_adnak_a_mesedoktoroknak	2019.03.26	13	252	1764	ctrl	False
pmo241	A betegeken és a dolgozókon verik le az ellátás árát	http://medicalonline.hu/cikk/a_betegeken_es_dolgozokon_verik_le_az_ellatas_arat	2018.01.31	23	689	4641	ctrl	False
pmo242	Probiotikumok piaca: bizonyított és vélelmezett eredményesség	http://medicalonline.hu/gyogyitas/cikk/probiotikumok_piaca__bizonyitott_es_velelmezett_eredmenyesseg	2013.05.29	219	3423	20613	ctrl	False
pmo243	Kínában húsz év múlva gyakoribb lesz a szívroham	http://medicalonline.hu/cikk/kinaban_husz_ev_mulva_gyakoribb_lesz_a_szivroham	2010.06.20	14	340	2402	ctrl	False
pmo244	Megasztár és X-Faktor közös kampány az AIDS ellen (videó)	http://medicalonline.hu/eu_gazdasag/cikk/megasztar_es_x_faktor_kozos_kampany_az_aids_ellen_(video)	2010.12.01	16	361	2457	ctrl	False
pmo245	Törvényes a román gyakorlati oktatás a magyar tagozaton	http://medicalonline.hu/cikk/torvenyes_a_roman_gyakorlati_oktatas_a_magyar_tagozaton	2016.04.20	16	395	2663	ctrl	False
pmo246	Spanyolországban a kórházi ellátásra szorulók többsége oltatlan	http://medicalonline.hu/kitekinto/cikk/spanyolorszagban_a_korhazi_ellatasra_szorulok_tobbsege_oltatlan	2021.11.09	68	1575	10711	ctrl	False
pmo247	Orbán Viktor az egészségügyről	http://medicalonline.hu/cikk/orban_viktor_az_egeszsegugyrol	2019.12.11	23	398	2504	ctrl	False
pmo248	Intenzíven a brit miniszterelnök	http://medicalonline.hu/cikk/intenziven_a_brit_miniszterelnok	2020.04.07	22	478	2900	ctrl	False
pmo249	Őseink, a vírusok	http://medicalonline.hu/tudomany/cikk/oseink__a_virusok	2019.04.12	8	297	1909	ctrl	False
pmo250	Csökkenő amplitúdóval, de örökre velünk marad a koronavírus-járvány	http://medicalonline.hu/cikk/jakab_ferenc__csokkeno_amplitudoval__de_orokre_velunk_marad_a_koronavirus_jarvany	2022.02.09	36	1219	7944	ctrl	False
pmo251	Kórházi osztály ritka betegeknek	http://medicalonline.hu/cikk/korhazi_osztaly_ritka_betegeknek	2017.08.22	17	486	3329	ctrl	False
pmo252	Ma ismét lehet Pfizer-vakcinát foglalni online	http://medicalonline.hu/cikk/ma_ismet_lehet_pfizer_vakcinat_foglalni_online	2021.05.13	15	287	1954	ctrl	False
pmo253	Újabb műtétre szorul az egyik bangladesi iker	http://medicalonline.hu/cikk/ujabb_mutetre_szorul_az_egyik_bangladesi_iker	2020.10.16	7	213	1560	ctrl	False
pmo254	A patikákban is megjelenhet a polcpénz	http://medicalonline.hu/eu_gazdasag/cikk/a_patikakban_is_megjelenhet_a_polcpenz	2012.09.26	47	1113	7318	ctrl	False
pmo255	Ősi vírus embrióvédő szerepben	http://medicalonline.hu/cikk/osi_virus_embriovedo_szerepben	2015.05.19	21	654	4353	ctrl	False
pmo256	Közkonyhára is került a lépfenés marhák húsából	http://www.medicalonline.hu/gyogyitas/cikk/kozkonyhara_is_kerult_a_lepfenes_marhak_husabol	2014.07.04	17	345	2424	ctrl	False
pmo257	Választási csendben készül az egészségügyi költségvetés	http://medicalonline.hu/cikk/valasztasi_csendben_keszul_az_egeszsegugyi_koltsegvetes	2014.09.13	8	186	1235	ctrl	False
pmo258	Évente 1,5 milliárd forint lenne megtakarítható	http://medicalonline.hu/cikk/baranyhimlo__legyen_kotelezo_az_oltas	2017.01.17	8	200	1315	ctrl	False
pmo259	Koronavírus: elméletileg havonta három mutáció jöhet létre	http://medicalonline.hu/cikk/koronavirus__elmeletileg_havonta_harom_mutacio_johet_letre	2021.06.14	14	271	1859	ctrl	False
pmo260	És újra a zárójelentésekről...	http://www.medicalonline.hu/gyogyitas/cikk/es_ujra_a_zarojelentesekrol	2016.09.16	12	281	1741	ctrl	False
pmo261	Répát kapnak cigaretta helyett a rabok	http://medicalonline.hu/cikk/repat_kapnak_cigaretta_helyett_a_rabok	2011.06.02	7	121	751	ctrl	False
pmo262	Közösen kutatják a hirtelen szívhalált	http://medicalonline.hu/cikk/kozosen_kutatjak_a_hirtelen_szivhalalt	2015.05.12	7	226	1496	ctrl	False
pmo263	Központosított egészségügyi közbeszerzések	http://medicalonline.hu/cikk/kozpontositott_egeszsegugyi_kozbeszerzesek	2020.02.03	21	251	1672	ctrl	False
pmo264	Megszűnnek a beutazási korlátozások Németországban	http://medicalonline.hu/cikk/megszunnek_a_beutazasi_korlatozasok_nemetorszagban	2022.06.02	11	215	1480	ctrl	False
pmo265	A gyógyszer neve helyett hatóanyag lesz a recepten	http://www.medicalonline.hu/eu_gazdasag/cikk/a_gyogyszer_neve_helyett_hatoanyag_lesz_a_recepten	2012.03.22	20	504	3302	ctrl	False
pmo266	Libéria katasztrofálisan kezeli az Ebolát	http://medicalonline.hu/cikk/liberia_katasztrofalisan_kezeli_az_ebolat	2014.08.28	13	247	1609	ctrl	False
pmo267	Szerdán Szegeden hallható a marslakó lánya	http://medicalonline.hu/informatika/cikk/szerdan_szegeden_hallhato_a_marslako_lanya	2013.06.26	8	196	1289	ctrl	False
pmo268	A depresszió három altípusát különítették el	http://medicalonline.hu/cikk/a_depresszio_harom_altipusat_kulonitettek_el	2018.11.06	17	395	2690	ctrl	False
pmo269	Az életben maradó szívek negyedszázada	http://medicalonline.hu/gyogyitas/cikk/az_eletben_marado_szivek_negyedszazada	2017.01.04	40	1239	8062	ctrl	False
pmo270	Szavakkal is lehet ölni	http://medicalonline.hu/tudomany/cikk/szavakkal_is_lehet_olni_	2009.06.26	119	2352	14548	ctrl	False
pmo271	Kemenesi: Zárt terekben kezdjünk el mihamarabb maszkot hordani!	http://medicalonline.hu/cikk/kemenesi__zart_terekben_kezdjunk_el_mihamarabb_maszkot_hordani	2022.07.11	21	512	3123	ctrl	False
pmo272	Új magán egészségközpont nyílt	http://medicalonline.hu/cikk/uj_magan_egeszsegkozpont_nyilt	2017.06.22	11	323	2088	ctrl	False
pmo273	Mi magyarázza a gigantikus spermiumok létét?	http://medicalonline.hu/cikk/mi_magyarazza_a_gigantikus_spermiumok_letet	2016.06.01	21	590	3921	ctrl	False
pmo274	Amibe belerokkanhat a magyar egészségügy	http://medicalonline.hu/cikk/amibe_belerokkanhat_a_magyar_egeszsegugy	2020.01.29	50	676	4012	ctrl	False
pmo275	Vérnyomáscsökkentőket függesztettek fel	http://medicalonline.hu/cikk/vernyomascsokkentoket_fuggesztettek_fel	2018.07.02	10	161	1266	ctrl	False
pmo276	Ügyeskedünk a parkolással, hogy gyógyíthassunk	http://medicalonline.hu/cikk/ugyeskedunk_a_parkolassal__hogy_gyogyithassunk	2013.02.27	17	369	2176	ctrl	False
pmo277	A gyermekgyógyászati vizsgálatok gyakorlati problémái	http://medicalonline.hu/gyerekgyogyaszat/cikk/a_klinikai_vizsgalatok_jelene_es_jovoje__a_gyermekgyogyaszati_vizsgalatok_gyakorlati_problemai	2013.04.26	48	1450	9607	ctrl	False
pmo278	Gulyás: Védettséget igazoló okmányt vezet be a magyar állam	http://medicalonline.hu/cikk/gulyas__vedettseget_igazolo_okmanyt_vezet_be_a_magyar_allam	2021.02.11	56	1519	9902	ctrl	False
pmo279	Ha kell, bírói segítséggel fogják szaván Szócska Miklóst	http://medicalonline.hu/cikk/ha_kell__biroi_segitseggel_fogjak_szavan_szocska_miklost	2012.06.07	5	104	732	ctrl	False
pmo280	Aszpirin a bélrák ellen: erős hatást mutattak ki	http://medicalonline.hu/cikk/aszpirin_a_belrak_ellen__eros_hatast_mutattak_ki	2015.09.29	8	164	1104	ctrl	False
pmo281	Elpusztítja a koronavírust a szájvíz, de nem véd meg a fertőzéstől	http://medicalonline.hu/cikk/elpusztitja_a_koronavirust_a_szajviz__de_nem_ved_meg_a_fertozestol	2020.09.15	7	144	942	ctrl	False
pmo282	Évente ötmillióan halnak meg a szélsőséges hőmérsékletek miatt	http://medicalonline.hu/cikk/evente_otmillioan_halnak_meg_a_szelsoseges_homersekletek_miatt	2021.07.09	22	492	3216	ctrl	False
pmo283	Kár a kancelláriarendszerért	http://medicalonline.hu/cikk/kar_a_kancellariarendszerert	2016.11.16	8	171	1145	ctrl	False
pmo284	Klímagondok	http://medicalonline.hu/cikk/klimagondok	2019.07.15	14	397	2460	ctrl	False
pmo285	A fertőzöttek száma 124,7 millió, a halálos áldozatoké 2,74 millió a világon	http://medicalonline.hu/cikk/a_fertozottek_szama_124_7_millio__a_halalos_aldozatoke_2_74_millio_a_vilagon	2021.03.25	18	292	2062	ctrl	False
pmo286	Mit tehet egy egyesület a Crohn-Colitises betegekért?	http://medicalonline.hu/Gasztroenterologia/cikk/mit_tehet_egy_egyesulet_a_crohn_colitises_betegekert	2015.02.12	56	1366	9431	ctrl	False
pmo287	A tévé előtt kell kezdeni a diétát	http://medicalonline.hu/cikk/a_teve_elott_kell_kezdeni_a_dietat	2012.01.17	5	133	841	ctrl	False
pmo288	Vagy a beteg üdve, vagy a gazdaságos működés	http://medicalonline.hu/cikk/vagy_a_beteg_udve__vagy_a_gazdasagos_mukodes	2016.02.29	25	530	3088	ctrl	False
pmo289	Újabb gyászos hír a kórházakból	http://medicalonline.hu/cikk/ujabb_gyaszos_hir_a_korhazakbol	2019.09.18	10	207	1331	ctrl	False
pmo290	Kísérlet és terápia	http://medicalonline.hu/gyermekgyogyaszat/cikk/kiserlet_es_terapia	2010.09.20	31	726	4803	ctrl	False
